CountryName,CountryCode,IndicatorName,Region,Year,CO2_kt,CO2_percapita,CO2_ktdollar,CO2_kt_log
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1977,105712.276,2.903242644,0.893787176,5.024125423
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1978,113405.642,3.067572142,0.864180304,5.054634662
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1979,133211.109,3.549056094,0.934104742,5.124540444
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1980,134868.593,3.537650534,0.961551508,5.129910827
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1981,139742.036,3.60873747,0.928981309,5.145327067
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1982,141905.566,3.608409089,0.870759483,5.15199943
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1983,150904.384,3.781078933,0.816730624,5.178701857
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1984,163911.233,4.056610689,0.802454671,5.214608717
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1985,178333.544,4.370304926,0.80959819,5.25123304
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1986,182451.585,4.426967249,0.744016563,5.261147641
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1987,192660.513,4.628848877,0.696967409,5.284792712
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1988,221959.843,5.280829355,0.717007637,5.346274409
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1989,235846.772,5.555998042,0.711540737,5.372629936
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1990,249250,5.814186349,0.684377973,5.396635167
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1991,274040,6.32949634,0.679236593,5.437813959
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1992,296210,6.77082969,0.691333919,5.471599716
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1993,326630,7.390717261,0.713276702,5.514056071
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1994,353230,7.912585453,0.705933687,5.548057581
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1995,384310,8.522610532,0.700680037,5.584681685
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1996,408880,8.981501705,0.690955221,5.611595868
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1997,430480,9.367714115,0.685177254,5.633952979
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1998,365670,7.900143158,0.613490529,5.563089332
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1999,400940,8.600784651,0.603464641,5.603079386
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2000,455690,9.693859002,0.628887741,5.658669498
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2001,470520,9.932834516,0.61930323,5.672578088
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2002,461940,9.695509699,0.564408764,5.66458557
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2003,464610,9.70113586,0.550349916,5.667088553
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2004,484900,10.08474618,0.546006189,5.685652184
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2005,480080,9.96335735,0.518249769,5.681313614
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2006,486940,10.05279047,0.499366884,5.687475451
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2007,501500,10.30120222,0.48610648,5.700270937
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2008,513190,10.46158505,0.482888304,5.710278185
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2009,525390,10.65530458,0.490479917,5.720481802
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2010,574260,11.58854385,0.501946142,5.759108567
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2011,597290,11.9609574,0.503518079,5.776185244
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2012,598960,11.93150904,0.493079509,5.77739782
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2013,597640,11.85114256,0.476900344,5.776439657
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2014,586000,11.54755823,0.453101574,5.767897616
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2015,606510,11.88886857,0.456146503,5.782837966
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2016,614780,12.00324817,0.449130882,5.788719731
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2017,625350,12.17536474,0.442860088,5.796123154
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2018,630870,12.22459136,0.434146838,5.799939876
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1960,3567.991,0.437449901,0.323086265,3.55242375
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1961,4000.697,0.475265155,0.33668691,3.602135661
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1962,4074.037,0.468692942,0.322172216,3.610024969
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1963,4968.785,0.553699657,0.36606362,3.696250205
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1964,6424.584,0.694262385,0.449241522,3.807845012
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1965,6486.923,0.680930405,0.421229675,3.812038743
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1966,7693.366,0.785832561,0.463351454,3.886116394
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1967,8478.104,0.843901364,0.491650506,3.92829874
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1968,8511.107,0.826482914,0.457097182,3.92998605
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1969,9526.866,0.903072261,0.487803077,3.978950057
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1970,14601.994,1.351519525,0.705433266,4.164412166
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1971,16677.516,1.507581062,0.732226813,4.222131366
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1972,17913.295,1.58184889,0.718982453,4.253175478
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1973,17513.592,1.51075122,0.629304248,4.243375228
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1974,19050.065,1.604742761,0.631944022,4.279896462
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1975,19446.101,1.59889811,0.639955169,4.288832537
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1976,23894.172,1.9163341,0.704834103,4.378291986
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1977,22610.722,1.767800522,0.618984463,4.35431443
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1978,23237.779,1.770789813,0.596462612,4.366194617
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1979,27278.813,2.026652457,0.640322651,4.435825469
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1980,27997.545,2.029087858,0.61167392,4.447119951
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1981,30824.802,2.180888011,0.629725939,4.488900296
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1982,30571.779,2.112592412,0.589520765,4.485320711
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1983,37971.785,2.562297268,0.68913031,4.579461013
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1984,34697.154,2.283864458,0.584345084,4.540293854
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1985,36237.294,2.323063693,0.616604782,4.55915576
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1986,39984.968,2.49224794,0.672037013,4.601896753
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1987,40762.372,2.467156648,0.65128857,4.610259448
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1988,42724.217,2.509871775,0.620928217,4.630674112
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1989,49882.201,2.845702093,0.664735676,4.697945608
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1990,56190,3.116502968,0.686913323,4.749659032
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1991,63330,3.41955733,0.706737252,4.801609488
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1992,68870,3.62422945,0.705846153,4.838030083
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1993,71190,3.65359824,0.66392841,4.852418993
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1994,77000,3.854334585,0.657540426,4.886490725
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1995,83880,4.094183,0.652187978,4.923658422
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1996,95710,4.553798411,0.676500833,4.980957316
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1997,102500,4.753559256,0.675061166,5.010723865
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1998,103040,4.659355404,0.732527312,5.01300585
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,1999,111820,4.934405111,0.748976424,5.048519488
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2000,121650,5.244833936,0.748508882,5.085112113
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2001,126770,5.346888739,0.775994958,5.10301649
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2002,136330,5.631518427,0.79182711,5.134591435
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2003,143810,5.822545133,0.789568042,5.157789086
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2004,157470,6.251129636,0.809644565,5.197197827
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2005,166410,6.477462684,0.812297457,5.221179421
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2006,172680,6.590348185,0.798318361,5.23724204
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2007,188340,7.048555882,0.819121527,5.274942566
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2008,201130,7.384710598,0.834429615,5.303476854
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2009,181020,6.526762285,0.762540367,5.257726561
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2010,199110,7.058628841,0.780772674,5.299093072
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2011,201670,7.038856147,0.751051238,5.304641298
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2012,203280,6.99321172,0.717760825,5.308094652
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2013,219820,7.459383568,0.741364286,5.342067204
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2014,231680,7.757158614,0.737088434,5.364888545
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2015,232550,7.682279042,0.704011367,5.366516344
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2016,228640,7.451282159,0.662686317,5.359152211
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2017,222890,7.165808462,0.610532079,5.348090584
Malaysia,MYS,CO2 emissions (kt),East Asia & Pacific,2018,239620,7.600220413,0.626475838,5.379523064
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1960,3714.671,0.13558575,0.237512315,3.569920355
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1961,4147.377,0.146944078,0.251683464,3.617773515
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1962,5034.791,0.17313024,0.284076312,3.701981447
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1963,5570.173,0.185877686,0.29100415,3.745868684
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1964,7480.68,0.242241089,0.365825773,3.873941077
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1965,7451.344,0.234152171,0.336832654,3.872234614
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1966,9479.195,0.289095663,0.385610593,3.976771457
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1967,12167.106,0.360199432,0.455691634,4.085187292
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1968,17099.221,0.491478128,0.592304365,4.232976325
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1969,14561.657,0.40644265,0.473394558,4.163210797
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1970,15375.731,0.416861299,0.448675192,4.186835772
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1971,19248.083,0.50701844,0.535460492,4.284387483
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1972,21836.985,0.559082721,0.582556184,4.339192676
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1973,24455.223,0.608951149,0.591822696,4.388371627
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1974,24246.204,0.587753707,0.561678402,4.384643755
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1975,24407.552,0.576652057,0.538643371,4.387524223
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1976,28778.616,0.663449221,0.580925338,4.459069904
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1977,32159.59,0.724218805,0.590998939,4.507310503
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1978,35067.521,0.77218985,0.584281989,4.544905066
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1979,36736.006,0.791694408,0.580878243,4.565091937
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1980,40135.315,0.847193033,0.60341118,4.603526676
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1981,38048.792,0.787331461,0.540136375,4.580340873
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1982,37909.446,0.769642915,0.510817501,4.578747438
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1983,42452.859,0.846114023,0.541784193,4.627906943
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1984,45973.179,0.89976115,0.554796313,4.662504536
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1985,48672.091,0.935517781,0.56128218,4.687280004
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1986,49702.518,0.938135513,0.543110189,4.696378391
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1987,56944.843,1.055592224,0.568165297,4.7554544
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1988,67003.424,1.220651642,0.590109972,4.826096997
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1989,78891.838,1.414537742,0.619315464,4.897032074
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1990,88560,1.565820805,0.625375602,4.947237608
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1991,97670,1.706548718,0.635333329,4.989761188
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1992,107440,1.858469038,0.646617569,5.031166
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1993,122060,2.092297901,0.678608469,5.086573366
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1994,136220,2.313704692,0.701253424,5.134240876
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1995,154760,2.602439877,0.73686094,5.189658721
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1996,173590,2.886902569,0.782301249,5.239524703
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1997,176750,2.90484653,0.819096554,5.247359422
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1998,155690,2.528046434,0.781131991,5.192260719
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,1999,162500,2.608406623,0.779651249,5.210853365
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2000,163140,2.591471979,0.749337058,5.212560458
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2001,171830,2.704315242,0.762973391,5.23509899
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2002,182810,2.853325862,0.764705645,5.261999949
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2003,190850,2.956628865,0.744792521,5.280692164
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2004,208810,3.212693693,0.766663375,5.319751293
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2005,216110,3.303616479,0.761573971,5.334674863
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2006,218090,3.313806153,0.73217828,5.338635752
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2007,224150,3.386869288,0.713730745,5.350538743
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2008,228310,3.431634406,0.714644267,5.358524934
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2009,221300,3.309563004,0.697519118,5.344981414
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2010,235520,3.505021026,0.690462245,5.372027793
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2011,234620,3.474905699,0.682093276,5.37036503
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2012,252070,3.715875276,0.683332017,5.401521161
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2013,262460,3.851520326,0.692877041,5.419063124
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2014,258660,3.779437929,0.676188428,5.412729273
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2015,263080,3.82859407,0.666843977,5.420087833
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2016,260720,3.780122324,0.638914238,5.416174347
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2017,260660,3.766228713,0.613151682,5.416074391
Thailand,THA,CO2 emissions (kt),East Asia & Pacific,2018,257860,3.714039204,0.58217453,5.411383978
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1960,5944.207,0.181946687,0,3.774093925
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1961,6164.227,0.183098874,0,3.789878623
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1962,7550.353,0.217693502,0,3.877967257
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1963,7036.973,0.196997034,0,3.847385885
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1964,7719.035,0.20987044,0,3.88756301
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1965,8250.75,0.217933954,0,3.916493428
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1966,8782.465,0.225433919,0,3.943616428
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1967,7832.712,0.195461323,0,3.893912158
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1968,8393.763,0.203763824,0,3.923956703
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1969,8511.107,0.201174203,0,3.92998605
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1970,28199.23,0.649679959,0,4.45023725
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1971,24528.563,0.551401523,0,4.389672106
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1972,23058.096,0.506231998,0,4.362823443
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1973,25096.948,0.538520415,0,4.399620911
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1974,19083.068,0.400420634,0,4.280648198
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1975,21800.315,0.447477934,0,4.338462769
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1976,13923.599,0.279673019,0,4.143751507
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1977,15276.722,0.300361223,0,4.184030176
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1978,15419.735,0.296767235,0,4.18807691
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1979,16281.48,0.306645739,0,4.21169388
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1980,16820.529,0.30987396,0,4.22583965
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1981,17726.278,0.319261217,0,4.248617556
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1982,18382.671,0.323557064,0,4.264408615
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1983,19317.756,0.332214839,0,4.285956676
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1984,17550.262,0.294899843,0.781174501,4.244283604
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1985,21165.924,0.347570769,0.907569378,4.325637232
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1986,23091.099,0.370680182,0.963250697,4.363444603
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1987,25969.694,0.40767487,1.045854109,4.414466832
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1988,23182.774,0.355998468,0.888019104,4.365165401
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1989,17509.925,0.263108403,0.624712844,4.243284286
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1990,18410,0.270779674,0.624947346,4.265053789
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1991,18310,0.263692435,0.586587191,4.262688344
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1992,19310,0.272418874,0.569393589,4.285782274
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1993,24250,0.335406593,0.661646345,4.384711743
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1994,26750,0.363198329,0.670584474,4.427323786
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1995,30320,0.404749873,0.693879831,4.481729197
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1996,34170,0.44919898,0.715189133,4.533644979
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1997,40140,0.520398399,0.776816432,4.603577368
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1998,44870,0.574404289,0.821026863,4.65195607
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,1999,45170,0.571512649,0.788859348,4.654850091
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2000,50310,0.629580043,0.822780765,4.701654317
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2001,55920,0.692572066,0.861195044,4.747567163
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2002,66280,0.812908357,0.960060358,4.8213825
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2003,70460,0.856118923,0.954739248,4.847942639
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2004,84460,1.016820775,1.064235344,4.926651077
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2005,92040,1.097901436,1.078360348,4.96397661
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2006,95760,1.131680197,1.048762492,4.981184137
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2007,105380,1.23367488,1.077313513,5.022758194
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2008,117620,1.363814127,1.138012944,5.070481175
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2009,131720,1.512419303,1.209165649,5.119651722
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2010,149440,1.698806226,1.289034284,5.174466859
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2011,149020,1.676805213,1.20990945,5.173244559
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2012,147270,1.639942555,1.136086388,5.168114287
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2013,153630,1.692844192,1.124196764,5.186476031
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2014,168560,1.837890351,1.163809591,5.226754523
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2015,209200,2.257300246,1.3539698,5.32056168
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2016,223870,2.390740709,1.364188767,5.349995899
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2017,222130,2.348081292,1.267257121,5.346607217
Vietnam,VNM,CO2 emissions (kt),East Asia & Pacific,2018,257860,2.698805922,1.373884489,5.411383978
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1960,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1961,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1962,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1963,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1964,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1965,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1966,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1967,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1968,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1969,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1970,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1971,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1972,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1973,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1974,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1975,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1976,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1977,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1978,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1979,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1980,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1981,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1982,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1983,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1984,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1985,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1986,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1987,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1988,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1989,0,0,0,#NUM!
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1990,955310,12.02660923,0.370844589,5.980144324
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1991,932370,11.65260094,0.344349187,5.969588291
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1992,892750,11.07292343,0.323495396,5.950729859
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1993,887010,10.92964208,0.324586179,5.947928516
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1994,875810,10.75427021,0.313001082,5.9424099
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1995,873090,10.68940786,0.307284079,5.941059014
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1996,902750,11.02059284,0.315183101,5.955567497
